----------Proj-----------
prID,prStatus,StartDt,EndDt,prCap,PrimaryRel,PrimaryApp,actCostTot,workingFcst,pfourMarkBudg,markedBudg,actBudgVar,prePstDefTot,aetDefTot,defsPerMil,pstDefsPMil,prDom,prComp,baArchDevHrsPerDef,p4VelGateDt,actCostLabor,actCostHWSW,actCostKBC,PCRCt,invCateg,EBNCt,hrsTot,hrsTypeCons,hrsTypeFTE,hrsTypeKBC,hrsTypeOSVNear,hrsTypeOSVOff,hrsTypeOSVOn,hrsArch,hrsBA,hrsDev,hrsInf,hrsOther,hrsPM,hrsPS,hrsQA,hrsRsGeneric,hrsRsNamed,hrsDomA,hrsDomB,hrsDomF,hrsDomC,hrsDomD,hrsDomE,hrsDomS,hrsDomG,hrsDomH,hrsDomV,hrsDomT,hrsDomV2,hrsDomE2,hrsDomDD,hrsDomU,hrsDomW,hrsDomR,hrsDomZ,hrsDomI,hrsDomK,hrsDomL,hrsDomM,hrsDomOther,hrsDomN,hrsDomO,hrsDomP,hrsDomU2,expTeam,expPM,expBA,expArch,expDev,expQA,expInf,expPS,hrsKurTot,hrsBAArchDevOSVTot,hrsBAArchDevOffTot,pctBAArchDevOffsh,pr80PctDt,prStartDayOfYear
A1321,2015-04-02T20:26:03-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1321,2015-04-02T21:49:39-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1457,2015-04-06T18:17:52-0400,lines,71613,Lines
A1457,2015-04-06T18:21:05-0400,lines,71490,Lines
A1457,2015-06-19T14:13:24-0400,lines,71490,Lines
A1457,2015-04-06T18:17:52-0400,generated_lines,0,Number of generated lines
A1457,2015-04-06T18:17:52-0400,ncloc,39402,Non Commenting Lines of Code
A1457,2015-04-06T18:21:05-0400,ncloc,39360,Non Commenting Lines of Code
A1457,2015-06-19T14:13:24-0400,ncloc,39360,Non Commenting Lines of Code
A1457,2015-04-06T18:17:52-0400,ncloc_language_distribution,cobol=42;java=39360,Non Commenting Lines of Code Distributed By Language
A1457,2015-04-06T18:21:05-0400,ncloc_language_distribution,java=39360,Non Commenting Lines of Code Distributed By Language
A1457,2015-06-19T14:13:24-0400,ncloc_language_distribution,java=39360,Non Commenting Lines of Code Distributed By Language
A1457,2015-04-06T18:17:52-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1457,2015-04-06T18:17:52-0400,classes,316,Classes
A1457,2015-04-06T18:21:05-0400,classes,316,Classes
A1457,2015-06-19T14:13:24-0400,classes,316,Classes
A1457,2015-04-06T18:17:52-0400,files,311,Number of files
A1457,2015-04-06T18:21:05-0400,files,308,Number of files
A1457,2015-06-19T14:13:24-0400,files,308,Number of files
A1457,2015-04-06T18:17:52-0400,directories,16,Directories
A1457,2015-04-06T18:21:05-0400,directories,14,Directories
A1457,2015-06-19T14:13:24-0400,directories,14,Directories
A1457,2015-04-06T18:17:52-0400,functions,1062,Functions
A1457,2015-04-06T18:21:05-0400,functions,1060,Functions
A1457,2015-06-19T14:13:24-0400,functions,1060,Functions
A1457,2015-04-06T18:17:52-0400,accessors,2556,Accessors
A1457,2015-04-06T18:21:05-0400,accessors,2556,Accessors
A1457,2015-06-19T14:13:24-0400,accessors,2556,Accessors
A1457,2015-04-06T18:17:52-0400,statements,16801,Number of statements
A1457,2015-04-06T18:21:05-0400,statements,16798,Number of statements
A1457,2015-06-19T14:13:24-0400,statements,16798,Number of statements
A1457,2015-04-06T18:17:52-0400,public_api,1184,Public API
A1457,2015-04-06T18:21:05-0400,public_api,1182,Public API
A1457,2015-06-19T14:13:24-0400,public_api,1182,Public API
A1457,2015-04-06T18:17:52-0400,comment_lines,9464,Number of comment lines
A1457,2015-04-06T18:21:05-0400,comment_lines,9447,Number of comment lines
A1457,2015-06-19T14:13:24-0400,comment_lines,9447,Number of comment lines
A1457,2015-04-06T18:17:52-0400,comment_lines_density,19.4,Comments balanced by ncloc + comment lines
A1457,2015-04-06T18:21:05-0400,comment_lines_density,19.4,Comments balanced by ncloc + comment lines
A1457,2015-06-19T14:13:24-0400,comment_lines_density,19.4,Comments balanced by ncloc + comment lines
A1457,2015-04-06T18:17:52-0400,public_documented_api_density,70.5,Public documented classes and functions balanced by ncloc
A1457,2015-04-06T18:21:05-0400,public_documented_api_density,70.6,Public documented classes and functions balanced by ncloc
A1457,2015-06-19T14:13:24-0400,public_documented_api_density,70.6,Public documented classes and functions balanced by ncloc
A1457,2015-04-06T18:17:52-0400,public_undocumented_api,349,"Public undocumented classes, functions and variables"
A1457,2015-04-06T18:21:05-0400,public_undocumented_api,347,"Public undocumented classes, functions and variables"
A1457,2015-06-19T14:13:24-0400,public_undocumented_api,347,"Public undocumented classes, functions and variables"
A1457,2015-04-06T18:17:52-0400,complexity,4766,Cyclomatic complexity
A1457,2015-04-06T18:21:05-0400,complexity,4763,Cyclomatic complexity
A1457,2015-06-19T14:13:24-0400,complexity,4764,Cyclomatic complexity
A1457,2015-04-06T18:17:52-0400,file_complexity,15.4,Complexity average by file
A1457,2015-04-06T18:21:05-0400,file_complexity,15.5,Complexity average by file
A1457,2015-06-19T14:13:24-0400,file_complexity,15.5,Complexity average by file
A1457,2015-04-06T18:17:52-0400,class_complexity,15.1,Complexity average by class
A1457,2015-04-06T18:21:05-0400,class_complexity,15.1,Complexity average by class
A1457,2015-06-19T14:13:24-0400,class_complexity,15.1,Complexity average by class
A1457,2015-06-19T14:13:24-0400,complexity_in_functions,4764,Cyclomatic complexity in functions
A1457,2015-04-06T18:17:52-0400,function_complexity,4.5,Complexity average by function
A1457,2015-04-06T18:21:05-0400,function_complexity,4.5,Complexity average by function
A1457,2015-06-19T14:13:24-0400,function_complexity,4.5,Complexity average by function
A1457,2015-04-06T18:21:05-0400,function_complexity_distribution,1=400;2=145;4=112;6=60;8=27;10=17;12=129,Functions distribution /complexity
A1457,2015-06-19T14:13:24-0400,function_complexity_distribution,1=400;2=145;4=112;6=60;8=27;10=17;12=129,Functions distribution /complexity
A1457,2015-04-06T18:21:05-0400,file_complexity_distribution,0=176;5=27;10=52;20=25;30=13;60=6;90=9,Files distribution /complexity
A1457,2015-06-19T14:13:24-0400,file_complexity_distribution,0=176;5=27;10=52;20=25;30=13;60=6;90=9,Files distribution /complexity
A1457,2015-04-06T18:17:52-0400,tests,0,Number of unit tests
A1457,2015-04-06T18:21:05-0400,tests,0,Number of unit tests
A1457,2015-06-19T14:13:24-0400,tests,0,Number of unit tests
A1457,2015-04-06T18:17:52-0400,duplicated_lines,14974,Duplicated lines
A1457,2015-04-06T18:21:05-0400,duplicated_lines,14974,Duplicated lines
A1457,2015-06-19T14:13:24-0400,duplicated_lines,14974,Duplicated lines
A1457,2015-04-06T18:17:52-0400,duplicated_blocks,752,Duplicated blocks
A1457,2015-04-06T18:21:05-0400,duplicated_blocks,752,Duplicated blocks
A1457,2015-06-19T14:13:24-0400,duplicated_blocks,752,Duplicated blocks
A1457,2015-04-06T18:17:52-0400,duplicated_files,132,Duplicated files
A1457,2015-04-06T18:21:05-0400,duplicated_files,132,Duplicated files
A1457,2015-06-19T14:13:24-0400,duplicated_files,132,Duplicated files
A1457,2015-04-06T18:17:52-0400,duplicated_lines_density,20.9,Duplicated lines balanced by statements
A1457,2015-04-06T18:21:05-0400,duplicated_lines_density,20.9,Duplicated lines balanced by statements
A1457,2015-06-19T14:13:24-0400,duplicated_lines_density,20.9,Duplicated lines balanced by statements
A1457,2015-04-06T18:17:52-0400,weighted_violations,49162,Weighted Issues
A1457,2015-04-06T18:21:05-0400,weighted_violations,49161,Weighted Issues
A1457,2015-06-19T14:13:24-0400,weighted_violations,38332,Weighted Issues
A1457,2015-04-06T18:17:52-0400,violations_density,0,Rules compliance
A1457,2015-04-06T18:21:05-0400,violations_density,0,Rules compliance
A1457,2015-06-19T14:13:24-0400,violations_density,2.6,Rules compliance
A1457,2015-04-06T18:17:52-0400,violations,23295,Issues
A1457,2015-04-06T18:21:05-0400,violations,23294,Issues
A1457,2015-06-19T14:13:24-0400,violations,22889,Issues
A1457,2015-04-06T18:17:52-0400,blocker_violations,0,Blocker issues
A1457,2015-04-06T18:21:05-0400,blocker_violations,0,Blocker issues
A1457,2015-06-19T14:13:24-0400,blocker_violations,0,Blocker issues
A1457,2015-04-06T18:17:52-0400,critical_violations,9,Critical issues
A1457,2015-04-06T18:21:05-0400,critical_violations,9,Critical issues
A1457,2015-06-19T14:13:24-0400,critical_violations,9,Critical issues
A1457,2015-04-06T18:17:52-0400,major_violations,13535,Major issues
A1457,2015-04-06T18:21:05-0400,major_violations,13535,Major issues
A1457,2015-06-19T14:13:24-0400,major_violations,8323,Major issues
A1457,2015-04-06T18:17:52-0400,minor_violations,8512,Minor issues
A1457,2015-04-06T18:21:05-0400,minor_violations,8511,Minor issues
A1457,2015-06-19T14:13:24-0400,minor_violations,13318,Minor issues
A1457,2015-04-06T18:17:52-0400,info_violations,1239,Info issues
A1457,2015-04-06T18:21:05-0400,info_violations,1239,Info issues
A1457,2015-06-19T14:13:24-0400,info_violations,1239,Info issues
A1457,2015-04-06T18:17:52-0400,false_positive_issues,0,False positive issues
A1457,2015-04-06T18:21:05-0400,false_positive_issues,0,False positive issues
A1457,2015-06-19T14:13:24-0400,false_positive_issues,0,False positive issues
A1457,2015-04-06T18:17:52-0400,open_issues,23295,Open issues
A1457,2015-04-06T18:21:05-0400,open_issues,23294,Open issues
A1457,2015-06-19T14:13:24-0400,open_issues,22889,Open issues
A1457,2015-04-06T18:17:52-0400,reopened_issues,0,Reopened issues
A1457,2015-04-06T18:21:05-0400,reopened_issues,0,Reopened issues
A1457,2015-06-19T14:13:24-0400,reopened_issues,0,Reopened issues
A1457,2015-04-06T18:17:52-0400,confirmed_issues,0,Confirmed issues
A1457,2015-04-06T18:21:05-0400,confirmed_issues,0,Confirmed issues
A1457,2015-06-19T14:13:24-0400,confirmed_issues,0,Confirmed issues
A1457,2015-04-06T18:17:52-0400,sqale_index,855508,null
A1457,2015-04-06T18:21:05-0400,sqale_index,855498,null
A1457,2015-06-19T14:13:24-0400,sqale_index,843438,null
A1457,2015-04-06T18:17:52-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-02-02T15:02:12+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1457,2015-04-06T18:21:05-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1457,2015-06-19T14:13:24-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1457,2015-04-06T18:17:52-0400,cobol_data_division_ncloc,16,LOCs in Data Divisions
A1457,2015-04-06T18:17:52-0400,cobol_procedure_division_ncloc,6,LOCs in Procedure Divisions
A1457,2015-04-06T18:17:52-0400,cobol_outside_ctrlflow_statements,0,Outside Control Flow Statements
A1457,2015-04-06T18:17:52-0400,cobol_inside_ctrlflow_statements,2,Inside Control Flow Statements
A1165,2015-04-07T15:54:27-0400,lines,90130,Lines
A1165,2015-04-07T16:53:25-0400,lines,89659,Lines
A1165,2015-04-07T15:54:27-0400,ncloc,49903,Non Commenting Lines of Code
A1165,2015-04-07T16:53:25-0400,ncloc,49896,Non Commenting Lines of Code
A1165,2015-04-07T15:54:27-0400,ncloc_language_distribution,java=49903,Non Commenting Lines of Code Distributed By Language
A1165,2015-04-07T16:53:25-0400,ncloc_language_distribution,java=49896,Non Commenting Lines of Code Distributed By Language
A1165,2015-04-07T15:54:27-0400,classes,430,Classes
A1165,2015-04-07T16:53:25-0400,classes,430,Classes
A1165,2015-04-07T15:54:27-0400,files,418,Number of files
A1165,2015-04-07T16:53:25-0400,files,418,Number of files
A1165,2015-04-07T15:54:27-0400,directories,66,Directories
A1165,2015-04-07T16:53:25-0400,directories,66,Directories
A1165,2015-04-07T15:54:27-0400,functions,2989,Functions
A1165,2015-04-07T16:53:25-0400,functions,2989,Functions
A1165,2015-04-07T15:54:27-0400,accessors,1160,Accessors
A1165,2015-04-07T16:53:25-0400,accessors,1160,Accessors
A1165,2015-04-07T15:54:27-0400,statements,25664,Number of statements
A1165,2015-04-07T16:53:25-0400,statements,25666,Number of statements
A1165,2015-04-07T15:54:27-0400,public_api,3058,Public API
A1165,2015-04-07T16:53:25-0400,public_api,3058,Public API
A1165,2015-04-07T15:54:27-0400,comment_lines,12132,Number of comment lines
A1165,2015-04-07T16:53:25-0400,comment_lines,12132,Number of comment lines
A1165,2015-04-07T15:54:27-0400,comment_lines_density,19.6,Comments balanced by ncloc + comment lines
A1165,2015-04-07T16:53:25-0400,comment_lines_density,19.6,Comments balanced by ncloc + comment lines
A1165,2015-04-07T15:54:27-0400,public_documented_api_density,50.7,Public documented classes and functions balanced by ncloc
A1165,2015-04-07T16:53:25-0400,public_documented_api_density,50.7,Public documented classes and functions balanced by ncloc
A1165,2015-04-07T15:54:27-0400,public_undocumented_api,1509,"Public undocumented classes, functions and variables"
A1165,2015-04-07T16:53:25-0400,public_undocumented_api,1509,"Public undocumented classes, functions and variables"
A1165,2015-04-07T15:54:27-0400,complexity,10663,Cyclomatic complexity
A1165,2015-04-07T16:53:25-0400,complexity,10663,Cyclomatic complexity
A1165,2015-04-07T15:54:27-0400,file_complexity,25.5,Complexity average by file
A1165,2015-04-07T16:53:25-0400,file_complexity,25.5,Complexity average by file
A1165,2015-04-07T15:54:27-0400,class_complexity,24.8,Complexity average by class
A1165,2015-04-07T16:53:25-0400,class_complexity,24.8,Complexity average by class
A1165,2015-04-07T16:53:25-0400,complexity_in_functions,10663,Cyclomatic complexity in functions
A1165,2015-04-07T15:54:27-0400,function_complexity,3.6,Complexity average by function
A1165,2015-04-07T16:53:25-0400,function_complexity,3.6,Complexity average by function
A1165,2015-04-07T15:54:27-0400,function_complexity_distribution,1=2004;2=215;4=170;6=145;8=93;10=83;12=235,Functions distribution /complexity
A1165,2015-04-07T16:53:25-0400,function_complexity_distribution,1=2004;2=215;4=170;6=145;8=93;10=83;12=235,Functions distribution /complexity
A1165,2015-04-07T15:54:27-0400,file_complexity_distribution,0=117;5=84;10=70;20=51;30=64;60=14;90=18,Files distribution /complexity
A1165,2015-04-07T16:53:25-0400,file_complexity_distribution,0=117;5=84;10=70;20=51;30=64;60=14;90=18,Files distribution /complexity
A1165,2015-04-07T15:54:27-0400,tests,0,Number of unit tests
A1165,2015-04-07T16:53:25-0400,tests,0,Number of unit tests
A1165,2015-04-07T15:54:27-0400,duplicated_lines,25351,Duplicated lines
A1165,2015-04-07T16:53:25-0400,duplicated_lines,25279,Duplicated lines
A1165,2015-04-07T15:54:27-0400,duplicated_blocks,954,Duplicated blocks
A1165,2015-04-07T16:53:25-0400,duplicated_blocks,953,Duplicated blocks
A1165,2015-04-07T15:54:27-0400,duplicated_files,191,Duplicated files
A1165,2015-04-07T16:53:25-0400,duplicated_files,191,Duplicated files
A1165,2015-04-07T15:54:27-0400,duplicated_lines_density,28.1,Duplicated lines balanced by statements
A1165,2015-04-07T16:53:25-0400,duplicated_lines_density,28.2,Duplicated lines balanced by statements
A1165,2015-04-07T15:54:27-0400,weighted_violations,85299,Weighted Issues
A1165,2015-04-07T16:53:25-0400,weighted_violations,85286,Weighted Issues
A1165,2015-04-07T15:54:27-0400,violations_density,0,Rules compliance
A1165,2015-04-07T16:53:25-0400,violations_density,0,Rules compliance
A1165,2015-04-07T15:54:27-0400,violations,37942,Issues
A1165,2015-04-07T16:53:25-0400,violations,37926,Issues
A1165,2015-04-07T15:54:27-0400,blocker_violations,1,Blocker issues
A1165,2015-04-07T16:53:25-0400,blocker_violations,1,Blocker issues
A1165,2015-04-07T15:54:27-0400,critical_violations,467,Critical issues
A1165,2015-04-07T16:53:25-0400,critical_violations,467,Critical issues
A1165,2015-04-07T15:54:27-0400,major_violations,23464,Major issues
A1165,2015-04-07T16:53:25-0400,major_violations,23462,Major issues
A1165,2015-04-07T15:54:27-0400,minor_violations,12562,Minor issues
A1165,2015-04-07T16:53:25-0400,minor_violations,12555,Minor issues
A1165,2015-04-07T15:54:27-0400,info_violations,1448,Info issues
A1165,2015-04-07T16:53:25-0400,info_violations,1441,Info issues
A1165,2015-04-07T15:54:27-0400,false_positive_issues,0,False positive issues
A1165,2015-04-07T16:53:25-0400,false_positive_issues,0,False positive issues
A1165,2015-04-07T15:54:27-0400,open_issues,37942,Open issues
A1165,2015-04-07T16:53:25-0400,open_issues,37926,Open issues
A1165,2015-04-07T15:54:27-0400,reopened_issues,0,Reopened issues
A1165,2015-04-07T16:53:25-0400,reopened_issues,0,Reopened issues
A1165,2015-04-07T15:54:27-0400,confirmed_issues,0,Confirmed issues
A1165,2015-04-07T16:53:25-0400,confirmed_issues,0,Confirmed issues
A1165,2015-04-07T15:54:27-0400,sqale_index,1499755,null
A1165,2015-04-07T16:53:25-0400,sqale_index,1499420,null
A1165,2015-04-07T15:54:27-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1165,2015-04-07T16:53:25-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2014-10-02T15:15:06+0000""}]",Details of quality profiles used during analysis
A1458,2015-04-07T17:06:24-0400,lines,42122,Lines
A1458,2015-06-29T15:06:36-0400,lines,43495,Lines
A1458,2015-04-07T17:06:24-0400,generated_lines,0,Number of generated lines
A1458,2015-06-29T15:06:36-0400,generated_lines,0,Number of generated lines
A1458,2015-04-07T17:06:24-0400,ncloc,30820,Non Commenting Lines of Code
A1458,2015-06-29T15:06:36-0400,ncloc,31751,Non Commenting Lines of Code
A1458,2015-04-07T17:06:24-0400,ncloc_language_distribution,cobol=22946;java=7874,Non Commenting Lines of Code Distributed By Language
A1458,2015-06-29T15:06:36-0400,ncloc_language_distribution,cobol=23877;java=7874,Non Commenting Lines of Code Distributed By Language
A1458,2015-04-07T17:06:24-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1458,2015-06-29T15:06:36-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1458,2015-04-07T17:06:24-0400,classes,50,Classes
A1458,2015-06-29T15:06:36-0400,classes,50,Classes
A1458,2015-04-07T17:06:24-0400,files,147,Number of files
A1458,2015-06-29T15:06:36-0400,files,155,Number of files
A1458,2015-04-07T17:06:24-0400,directories,6,Directories
A1458,2015-06-29T15:06:36-0400,directories,6,Directories
A1458,2015-04-07T17:06:24-0400,functions,1658,Functions
A1458,2015-06-29T15:06:36-0400,functions,1687,Functions
A1458,2015-04-07T17:06:24-0400,accessors,836,Accessors
A1458,2015-06-29T15:06:36-0400,accessors,836,Accessors
A1458,2015-04-07T17:06:24-0400,statements,9495,Number of statements
A1458,2015-06-29T15:06:36-0400,statements,9712,Number of statements
A1458,2015-04-07T17:06:24-0400,public_api,1202,Public API
A1458,2015-06-29T15:06:36-0400,public_api,1220,Public API
A1458,2015-04-07T17:06:24-0400,comment_lines,2159,Number of comment lines
A1458,2015-06-29T15:06:36-0400,comment_lines,2282,Number of comment lines
A1458,2015-04-07T17:06:24-0400,comment_lines_density,6.5,Comments balanced by ncloc + comment lines
A1458,2015-06-29T15:06:36-0400,comment_lines_density,6.7,Comments balanced by ncloc + comment lines
